Cell,Pack Voltage (V),SMod,S,Pack Current (A),P,MCnt,Pack Power (kW),Pack Energy (kWh),Total Pack Weight (kg),Cell Weight (kg),Total Wall Weight (kg),Grav Energy Density (Wh/kg),Grav Power Density (W/kg),Pack Length (mm),Pack Width (mm),Pack Height (mm),Total Wall Volume (mm³)
GRP9642124,399.0,21,105,120.0,1.0,5,47.88,2.6334,13.6942315518,11.76,1.9342315518000002,0.19229994688193075,3.496362670580559,195.3,207.5,124.5,713738.5800000001
GRP9642124,387.59999999999997,17,102,120.0,1.0,6,46.51199999999999,2.55816,13.352040353549999,11.424,1.9280403535500001,0.19159318967455372,3.4835125395373394,158.10000000000002,249.0,124.5,711454.0050000001
GRP9642124,399.0,15,105,120.0,1.0,7,47.88,2.6334,13.779747688499999,11.76,2.0197476885,0.19110654705221675,3.4746644918584866,139.5,290.5,124.5,745294.35
GRP9642124,395.2,13,104,120.0,1.0,8,47.424,2.60832,13.70381184005,11.648,2.05581184005,0.1903353629226774,3.460642962230498,120.9,332.0,124.5,758602.155
GRP9642124,513.0,27,135,240.0,2.0,5,123.12,6.7716,33.8605789971,30.24,3.6205789971000004,0.19998476696396586,3.6360866720721066,251.10000000000002,415.0,124.5,1336007.0100000002
GRP9642124,501.59999999999997,22,132,240.0,2.0,6,120.38399999999999,6.62112,33.2194978749,29.568,3.6514978749000004,0.19931427094215018,3.6238958353118207,204.60000000000002,498.0,124.5,1347416.1900000002
GRP9642124,505.40000000000003,19,133,240.0,2.0,7,121.29600000000002,6.67128,33.5712693614,29.792,3.7792693614,0.1987199211380011,3.613089475236384,176.70000000000002,581.0,124.5,1394564.34
GRP9642124,516.8,17,136,240.0,2.0,8,124.03199999999998,6.821759999999999,34.41946715225,30.464,3.9554671522500002,0.1981948171894945,3.6035421307180813,158.10000000000002,664.0,124.5,1459581.975
GRP9642124,494.0,26,130,240.0,2.0,5,118.56,6.5208,32.6303385548,29.12,3.5103385547999997,0.19983856401149033,3.6334284365725513,241.8,415.0,124.5,1295327.88
GRP9642124,478.79999999999995,21,126,240.0,2.0,6,114.91199999999999,6.320159999999999,31.74465271995,28.224,3.5206527199500006,0.19909368849475803,3.6198852453592374,195.3,498.0,124.5,1299133.8450000002
GRP9642124,478.79999999999995,18,126,240.0,2.0,7,114.91199999999999,6.320159999999999,31.8518194938,28.224,3.6278194938,0.19842382948422227,3.607705990622224,167.4,581.0,124.5,1338678.78
GRP9642124,486.4,16,128,240.0,2.0,8,116.736,6.42048,32.455412572,28.672,3.7834125720000005,0.19782463050674912,3.596811463759075,148.8,664.0,124.5,1396093.2000000002
GRP9642124,513.0,27,135,120.0,1.0,5,61.56,3.3858,17.5148567016,15.12,2.3948567015999997,0.193310174195756,3.514730439922836,251.10000000000002,207.5,124.5,883710.96
GRP9642124,501.59999999999997,22,132,120.0,1.0,6,60.19199999999999,3.31056,17.1654486243,14.784,2.3814486243,0.19286183964417086,3.5065789026212877,204.60000000000002,249.0,124.5,878763.3300000001
GRP9642124,505.40000000000003,19,133,120.0,1.0,7,60.64800000000001,3.33564,17.334117488500002,14.896,2.4381174885,0.19243206365786827,3.4987647937794235,176.70000000000002,290.5,124.5,899674.3500000001
GRP9642124,516.8,17,136,120.0,1.0,8,62.01599999999999,3.4108799999999997,17.76182482345,15.232,2.5298248234500003,0.19203432270634688,3.4915331401153975,158.10000000000002,332.0,124.5,933514.6950000001
GRP9642124,494.0,26,130,120.0,1.0,5,59.28,3.2604,16.8780858433,14.56,2.3180858433,0.19317356424598725,3.512246622654313,241.8,207.5,124.5,855382.23
GRP9642124,478.79999999999995,21,126,120.0,1.0,6,57.455999999999996,3.1600799999999993,16.40276697015,14.112,2.29076697015,0.19265530052037927,3.502823645825078,195.3,249.0,124.5,845301.4650000001
GRP9642124,478.79999999999995,18,126,120.0,1.0,7,57.455999999999996,3.1600799999999993,16.4455250385,14.112,2.3335250385000004,0.19215440021538108,3.4937163675523837,167.4,290.5,124.5,861079.3500000001
GRP9642124,486.4,16,128,120.0,1.0,8,58.368,3.21024,16.7473215776,14.336,2.4113215776,0.1916867712323494,3.4852140224063524,148.8,332.0,124.5,889786.56
GRP9642124,615.5999999999999,27,162,240.0,2.0,6,147.74399999999997,8.125919999999999,40.593723649649995,36.288,4.30572364965,0.20017675811492258,3.639577420271319,251.10000000000002,498.0,124.5,1588827.915
GRP9642124,611.8,23,161,240.0,2.0,7,146.832,8.075759999999999,40.4490688318,36.064,4.3850688318,0.1996525564922535,3.6300464816773363,213.9,581.0,124.5,1618106.58
GRP9642124,608.0,20,160,240.0,2.0,8,145.92,8.0256,40.311630893,35.84,4.471630893,0.19908894336978122,3.6197989703596583,186.0,664.0,124.5,1650048.3
GRP9642124,589.0,31,155,240.0,2.0,5,141.36,7.7748,38.7815407663,34.72,4.0615407663,0.20047682083730076,3.6450331061327415,288.3,415.0,124.5,1498723.53
GRP9642124,592.8,26,156,240.0,2.0,6,142.272,7.824959999999999,39.1188784947,34.944,4.1748784947,0.20003027441239554,3.6369140802253734,241.8,498.0,124.5,1540545.57
GRP9642124,585.1999999999999,22,154,240.0,2.0,7,140.44799999999998,7.724639999999999,38.7296189642,34.496,4.2336189642,0.19945045178834125,3.6263718506971134,204.60000000000002,581.0,124.5,1562221.02
GRP9642124,577.6,19,152,240.0,2.0,8,138.624,7.62432,38.34757631275,34.048,4.29957631275,0.19882143105521446,3.6149351100948084,176.70000000000002,664.0,124.5,1586559.5250000001
GRP9642124,615.5999999999999,27,162,120.0,1.0,6,73.87199999999999,4.0629599999999995,20.978856895049997,18.144,2.83485689505,0.19366927475246104,3.5212595409538365,251.10000000000002,249.0,124.5,1046072.6550000001
GRP9642124,611.8,23,161,120.0,1.0,7,73.416,4.0378799999999995,20.888487288500002,18.032,2.8564872885000003,0.19330648238099193,3.5146633160180354,213.9,290.5,124.5,1054054.35
GRP9642124,608.0,20,160,120.0,1.0,8,72.96,4.0128,20.805334561000002,17.92,2.885334561,0.192873610767215,3.506792923040272,186.0,332.0,124.5,1064699.1
GRP9642124,589.0,31,155,120.0,1.0,5,70.68,3.8874,20.0619401348,17.36,2.7019401348,0.19376989333433448,3.5230889697151726,288.3,207.5,124.5,997025.88
GRP9642124,592.8,26,156,120.0,1.0,6,71.136,3.9124799999999995,20.2161752409,17.472,2.7441752409,0.193532156967285,3.518766490314273,241.8,249.0,124.5,1012610.79
GRP9642124,585.1999999999999,22,154,120.0,1.0,7,70.22399999999999,3.8623199999999995,19.9998948385,17.248,2.7518948385,0.19311701542375084,3.511218462250015,204.60000000000002,290.5,124.5,1015459.3500000001
GRP9642124,577.6,19,152,120.0,1.0,8,69.312,3.81216,19.79083131515,17.024,2.76683131515,0.19262253006430147,3.5022278193509355,176.70000000000002,332.0,124.5,1020970.9650000001
GRP6875110,384.8,13,104,168.75,5.0,8,64.935,12.987,68.5694006807,59.54,9.0294006807,0.1893993511839955,0.9469967559199776,85.8,2980.0,109.5,3331882.17
GRP6875110,473.6,16,128,135.0,4.0,8,63.936,12.7872,66.893244136,58.624,8.269244136,0.19115831748274112,0.9557915874137056,105.6,2384.0,109.5,3051381.6
GRP6875110,621.6,21,168,101.25,3.0,8,62.937,12.587400000000002,65.2981701951,57.708,7.590170195099999,0.19276803564925263,0.9638401782462629,138.6,1788.0,109.5,2800800.8099999996
GRP6875110,592.0,20,160,101.25,3.0,8,59.94,11.988,62.304955817999996,54.96,7.344955817999999,0.1924084503810313,0.9620422519051565,132.0,1788.0,109.5,2710315.8
GRP7398225,421.79999999999995,19,114,105.0,1.0,6,44.288999999999994,8.857799999999997,44.1740809715,39.9,4.274080971499999,0.20052030071015686,1.0026015035507845,133.0,582.0,224.5,1577151.65
GRP7398225,414.40000000000003,16,112,105.0,1.0,7,43.512,8.7024,43.673017871,39.2,4.473017871,0.19926262081784407,0.9963131040892202,112.0,679.0,224.5,1650560.0999999999
GRP7398225,414.40000000000003,14,112,105.0,1.0,8,43.512,8.7024,43.924893401000006,39.2,4.724893400999999,0.19812000271813704,0.9906000135906852,98.0,776.0,224.5,1743503.0999999999
GRP7398225,388.5,21,105,105.0,1.0,5,40.7925,8.1585,40.578059822,36.75,3.8280598219999997,0.20105692671823475,1.0052846335911736,147.0,485.0,224.5,1412568.2
GRP7398225,399.6,18,108,105.0,1.0,6,41.958,8.3916,41.934855399,37.8,4.134855399,0.20011038359750993,1.0005519179875495,126.0,582.0,224.5,1525776.9000000001
GRP7398225,388.5,15,105,105.0,1.0,7,40.7925,8.1585,41.062220563,36.75,4.3122205629999995,0.19868628359936757,0.9934314179968378,105.0,679.0,224.5,1591225.2999999998
GRP7398225,384.8,13,104,105.0,1.0,8,40.404,8.0808,40.9425243575,36.4,4.5425243575,0.197369364171111,0.9868468208555551,91.0,776.0,224.5,1676208.25
GRP7398225,518.0,20,140,105.0,1.0,7,54.39,10.878,54.116207103,49.0,5.116207102999999,0.20101187023872122,1.0050593511936061,140.0,679.0,224.5,1887899.2999999998
GRP7398225,503.20000000000005,17,136,105.0,1.0,8,52.836000000000006,10.567200000000001,52.8720005315,47.6,5.2720005315,0.1998638200516792,0.9993191002583959,119.0,776.0,224.5,1945387.65
GRP7398225,492.09999999999997,19,133,105.0,1.0,7,51.6705,10.3341,51.505409795,46.55,4.955409795,0.20064105966987578,1.0032052983493789,133.0,679.0,224.5,1828564.4999999998
GRP7398225,473.6,16,128,105.0,1.0,8,49.728,9.9456,49.889631488,44.8,5.089631488,0.19935204376869822,0.9967602188434911,112.0,776.0,224.5,1878092.8
GRP7398225,621.6,21,168,105.0,1.0,8,65.268,13.0536,64.8014767055,58.8,6.001476705499999,0.20143985389907143,1.0071992694953573,147.0,776.0,224.5,2214567.05
GRP7398225,592.0,20,160,105.0,1.0,8,62.16,12.432,61.819107662,56.0,5.819107662,0.201102870458318,1.00551435229159,140.0,776.0,224.5,2147272.2
GRP5934050,410.4,18,108,200.0,20.0,6,82.08,8.208,49.826447676,39.96,9.866447676,0.1647317917057443,1.647317917057443,104.39999999999999,3960.0,50.0,3640755.6
GRP5934050,425.59999999999997,16,112,200.0,20.0,7,85.12,8.512,51.987012144,41.44,10.547012144,0.16373320275499617,1.6373320275499619,92.8,4620.0,50.0,3891886.4000000004
GRP5934050,425.59999999999997,14,112,200.0,20.0,8,85.12,8.512,52.394775003999996,41.44,10.954775004,0.1624589474685246,1.6245894746852458,81.2,5280.0,50.0,4042352.4000000004
GRP5934050,399.0,21,105,200.0,20.0,5,79.8,7.98,48.10589118,38.85,9.255891179999999,0.16588404879853222,1.658840487985322,121.8,3300.0,50.0,3415458.0
GRP5934050,387.59999999999997,17,102,200.0,20.0,6,77.52,7.751999999999999,47.195437694,37.74,9.455437693999999,0.16425316468641454,1.6425316468641458,98.6,3960.0,50.0,3489091.4
GRP5934050,399.0,15,105,200.0,20.0,7,79.8,7.98,48.91780176,38.85,10.06780176,0.16313079723310936,1.6313079723310935,87.0,4620.0,50.0,3715056.0
GRP5934050,395.2,13,104,200.0,20.0,8,79.04,7.904,48.887364217999995,38.48,10.407364218,0.16167776942839968,1.6167776942839969,75.39999999999999,5280.0,50.0,3840355.8
GRP5934050,410.4,18,108,200.0,20.0,6,82.08,8.208,49.826447676,39.96,9.866447676,0.1647317917057443,1.647317917057443,104.39999999999999,3960.0,50.0,3640755.6
GRP5934050,425.59999999999997,16,112,200.0,20.0,7,85.12,8.512,51.987012144,41.44,10.547012144,0.16373320275499617,1.6373320275499619,92.8,4620.0,50.0,3891886.4000000004
GRP5934050,425.59999999999997,14,112,200.0,20.0,8,85.12,8.512,52.394775003999996,41.44,10.954775004,0.1624589474685246,1.6245894746852458,81.2,5280.0,50.0,4042352.4000000004
GRP5934050,399.0,21,105,200.0,20.0,5,79.8,7.98,48.10589118,38.85,9.255891179999999,0.16588404879853222,1.658840487985322,121.8,3300.0,50.0,3415458.0
GRP5934050,387.59999999999997,17,102,200.0,20.0,6,77.52,7.751999999999999,47.195437694,37.74,9.455437693999999,0.16425316468641454,1.6425316468641458,98.6,3960.0,50.0,3489091.4
GRP5934050,399.0,15,105,200.0,20.0,7,79.8,7.98,48.91780176,38.85,10.06780176,0.16313079723310936,1.6313079723310935,87.0,4620.0,50.0,3715056.0
GRP5934050,395.2,13,104,200.0,20.0,8,79.04,7.904,48.887364217999995,38.48,10.407364218,0.16167776942839968,1.6167776942839969,75.39999999999999,5280.0,50.0,3840355.8
GRP5934050,513.0,27,135,160.0,16.0,5,82.08,8.208,49.068764196000004,39.96,9.108764196,0.1672754579107395,1.672754579107395,156.6,2640.0,50.0,3361167.6
GRP5934050,501.59999999999997,22,132,160.0,16.0,6,80.256,8.025599999999999,48.3360632392,39.072,9.2640632392,0.16603751861801042,1.6603751861801044,127.6,3168.0,50.0,3418473.5200000005
GRP5934050,505.40000000000003,19,133,160.0,16.0,7,80.864,8.086400000000001,49.010664764800005,39.368,9.642664764800001,0.16499266106277632,1.649926610627763,110.2,3696.0,50.0,3558178.8800000004
GRP5934050,516.8,17,136,160.0,16.0,8,82.688,8.268799999999999,50.3889175316,40.256,10.132917531599999,0.16409957595962352,1.6409957595962352,98.6,4224.0,50.0,3739083.96
GRP5934050,494.0,26,130,160.0,16.0,5,79.04,7.904,47.312347448,38.48,8.832347448,0.1670599838379848,1.670599838379848,150.79999999999998,2640.0,50.0,3259168.8000000003
GRP5934050,478.79999999999995,21,126,160.0,16.0,6,76.608,7.660799999999999,46.228724655600004,37.296,8.932724655600001,0.1657151491215104,1.6571514912151042,121.8,3168.0,50.0,3296208.3600000003
GRP5934050,478.79999999999995,18,126,160.0,16.0,7,76.608,7.660799999999999,46.552404345599996,37.296,9.2564043456,0.16456292876146744,1.6456292876146745,104.39999999999999,3696.0,50.0,3415647.36
GRP5934050,486.4,16,128,160.0,16.0,8,77.824,7.7824,47.579735276799994,37.888,9.6917352768,0.16356543294587683,1.6356543294587682,92.8,4224.0,50.0,3576286.08
GRP5934050,513.0,27,135,160.0,16.0,5,82.08,8.208,49.068764196000004,39.96,9.108764196,0.1672754579107395,1.672754579107395,156.6,2640.0,50.0,3361167.6
GRP5934050,501.59999999999997,22,132,160.0,16.0,6,80.256,8.025599999999999,48.3360632392,39.072,9.2640632392,0.16603751861801042,1.6603751861801044,127.6,3168.0,50.0,3418473.5200000005
GRP5934050,505.40000000000003,19,133,160.0,16.0,7,80.864,8.086400000000001,49.010664764800005,39.368,9.642664764800001,0.16499266106277632,1.649926610627763,110.2,3696.0,50.0,3558178.8800000004
GRP5934050,516.8,17,136,160.0,16.0,8,82.688,8.268799999999999,50.3889175316,40.256,10.132917531599999,0.16409957595962352,1.6409957595962352,98.6,4224.0,50.0,3739083.96
GRP5934050,494.0,26,130,160.0,16.0,5,79.04,7.904,47.312347448,38.48,8.832347448,0.1670599838379848,1.670599838379848,150.79999999999998,2640.0,50.0,3259168.8000000003
GRP5934050,478.79999999999995,21,126,160.0,16.0,6,76.608,7.660799999999999,46.228724655600004,37.296,8.932724655600001,0.1657151491215104,1.6571514912151042,121.8,3168.0,50.0,3296208.3600000003
GRP5934050,478.79999999999995,18,126,160.0,16.0,7,76.608,7.660799999999999,46.552404345599996,37.296,9.2564043456,0.16456292876146744,1.6456292876146745,104.39999999999999,3696.0,50.0,3415647.36
GRP5934050,486.4,16,128,160.0,16.0,8,77.824,7.7824,47.579735276799994,37.888,9.6917352768,0.16356543294587683,1.6356543294587682,92.8,4224.0,50.0,3576286.08
GRP5934050,615.5999999999999,27,162,140.0,14.0,6,86.18399999999998,8.618399999999998,51.5563654788,41.958,9.5983654788,0.16716461527032755,1.6716461527032755,156.6,2772.0,50.0,3541832.28
GRP5934050,611.8,23,161,140.0,14.0,7,85.652,8.565199999999997,51.5298172464,41.699,9.8308172464,0.1662183267416572,1.6621832674165724,133.4,3234.0,50.0,3627607.8400000003
GRP5934050,608.0,20,160,140.0,14.0,8,85.12,8.512,51.505076583999994,41.44,10.065076584,0.16526526246626813,1.6526526246626814,116.0,3696.0,50.0,3714050.4000000004
GRP5934050,592.8,26,156,140.0,14.0,6,82.992,8.299199999999999,49.710862594400005,40.404,9.3068625944,0.16694942648078118,1.6694942648078122,150.79999999999998,2772.0,50.0,3434266.64
GRP5934050,585.1999999999999,22,154,140.0,14.0,7,81.92799999999998,8.192799999999998,49.3770318096,39.886,9.491031809599999,0.16592329874326578,1.659232987432658,127.6,3234.0,50.0,3502225.76
GRP5934050,577.6,19,152,140.0,14.0,8,80.864,8.086400000000001,49.0450085948,39.368,9.6770085948,0.16487712474083166,1.6487712474083165,110.2,3696.0,50.0,3570851.8800000004
GRP5934050,615.5999999999999,27,162,130.0,13.0,6,80.02799999999999,8.002799999999999,47.8981701396,38.961,8.9371701396,0.16707945160902196,1.6707945160902198,156.6,2574.0,50.0,3297848.76
GRP5934050,611.8,23,161,130.0,13.0,7,79.534,7.9534,47.872872648800005,38.7205,9.152372648800002,0.16613584186490973,1.6613584186490975,133.4,3003.0,50.0,3377259.2800000007
GRP5934050,608.0,20,160,130.0,13.0,8,79.04,7.904,47.849382727999995,38.48,9.369382728,0.16518499402448553,1.6518499402448554,116.0,3432.0,50.0,3457336.8000000003
GRP5934050,589.0,31,155,130.0,13.0,5,76.57,7.657,45.639764344,37.2775,8.362264344,0.16777036669793022,1.677703666979302,179.79999999999998,2145.0,50.0,3085706.4
GRP5934050,592.8,26,156,130.0,13.0,6,77.064,7.7064,46.1835851048,37.518,8.6655851048,0.16686448188274258,1.6686448188274257,150.79999999999998,2574.0,50.0,3197632.88
GRP5934050,585.1999999999999,22,154,130.0,13.0,7,76.07599999999998,7.607599999999999,45.872824703199996,37.037,8.835824703199998,0.16584110634611318,1.6584110634611318,127.6,3003.0,50.0,3260451.9199999995
GRP5934050,577.6,19,152,130.0,13.0,8,75.088,7.5088,45.5638718716,36.556,9.0078718716,0.1647972327979493,1.6479723279794931,110.2,3432.0,50.0,3323937.9600000004
GRP7243058,410.4,18,108,200.0,10.0,6,82.08,8.208,47.0896435467,39.42,7.6696435467,0.1743058426819459,1.743058426819459,124.2,2550.0,58.5,2830126.77
GRP7243058,425.59999999999997,16,112,200.0,10.0,7,85.12,8.512,49.0680564926,40.88,8.1880564926,0.1734733471924592,1.7347334719245917,110.4,2975.0,58.5,3021423.06
GRP7243058,425.59999999999997,14,112,200.0,10.0,8,85.12,8.512,49.372960516700005,40.88,8.4929605167,0.17240205794669505,1.7240205794669503,96.60000000000001,3400.0,58.5,3133933.77
GRP7243058,399.0,21,105,200.0,10.0,5,79.8,7.98,45.5321237817,38.325,7.2071237817,0.17526087819359032,1.7526087819359029,144.9,2125.0,58.5,2659455.27
GRP7243058,387.59999999999997,17,102,200.0,10.0,6,77.52,7.751999999999999,44.576864213549996,37.23,7.346864213550001,0.17390186897990975,1.7390186897990976,117.30000000000001,2550.0,58.5,2711020.0050000004
GRP7243058,399.0,15,105,200.0,10.0,7,79.8,7.98,46.136899929,38.325,7.811899928999999,0.17296350670028565,1.7296350670028564,103.5,2975.0,58.5,2882619.9
GRP7243058,395.2,13,104,200.0,10.0,8,79.04,7.904,46.02342672265,37.96,8.06342672265,0.17173862449729585,1.7173862449729587,89.7,3400.0,58.5,2975434.215
GRP7243058,410.4,18,108,200.0,10.0,6,82.08,8.208,47.0896435467,39.42,7.6696435467,0.1743058426819459,1.743058426819459,124.2,2550.0,58.5,2830126.77
GRP7243058,425.59999999999997,16,112,200.0,10.0,7,85.12,8.512,49.0680564926,40.88,8.1880564926,0.1734733471924592,1.7347334719245917,110.4,2975.0,58.5,3021423.06
GRP7243058,425.59999999999997,14,112,200.0,10.0,8,85.12,8.512,49.372960516700005,40.88,8.4929605167,0.17240205794669505,1.7240205794669503,96.60000000000001,3400.0,58.5,3133933.77
GRP7243058,399.0,21,105,200.0,10.0,5,79.8,7.98,45.5321237817,38.325,7.2071237817,0.17526087819359032,1.7526087819359029,144.9,2125.0,58.5,2659455.27
GRP7243058,387.59999999999997,17,102,200.0,10.0,6,77.52,7.751999999999999,44.576864213549996,37.23,7.346864213550001,0.17390186897990975,1.7390186897990976,117.30000000000001,2550.0,58.5,2711020.0050000004
GRP7243058,399.0,15,105,200.0,10.0,7,79.8,7.98,46.136899929,38.325,7.811899928999999,0.17296350670028565,1.7296350670028564,103.5,2975.0,58.5,2882619.9
GRP7243058,395.2,13,104,200.0,10.0,8,79.04,7.904,46.02342672265,37.96,8.06342672265,0.17173862449729585,1.7173862449729587,89.7,3400.0,58.5,2975434.215
GRP7243058,513.0,27,135,160.0,8.0,5,82.08,8.208,46.560345912900004,39.42,7.1403459129,0.1762873500844394,1.7628735008443939,186.3,1700.0,58.5,2634813.99
GRP7243058,501.59999999999997,22,132,160.0,8.0,6,80.256,8.025599999999999,45.7900999773,38.544,7.246099977300002,0.17526932686276317,1.752693268627632,151.8,2040.0,58.5,2673837.630000001
GRP7243058,505.40000000000003,19,133,160.0,8.0,7,80.864,8.086400000000001,46.3657058404,38.836,7.5297058404,0.17440476432807908,1.7440476432807905,131.1,2380.0,58.5,2778489.24
GRP7243058,516.8,17,136,160.0,8.0,8,82.688,8.268799999999999,47.614237602850004,39.712,7.9022376028500005,0.17366234169220554,1.7366234169220556,117.30000000000001,2720.0,58.5,2915954.8350000004
GRP7243058,494.0,26,130,160.0,8.0,5,79.04,7.904,44.881805090200004,37.96,6.9218050902,0.17610699890780124,1.7610699890780126,179.4,1700.0,58.5,2554171.62
